,_id,title,is_active,action_id,action_name,usage_id,usage_name,comparison_type,operation_type_id,operation_type_name,last_price,last_pm2,address,location,lat,lon,distance,similarity,property_type_id,property_type_name,subtypology_name,subtypology_type_id,typology_type_id,typology_type_name,construction_type_id,construction_type_name,build_status_id,build_status_name,date_in,date_out,first_date_origin,updated_at,date_diff,has_air_conditioner,has_common_areas,has_elevator,has_garage,has_garage_in_price,has_gym,has_pool,has_racket_court,has_security,has_storage,furnished,is_exterior,is_agency,is_bank,is_coop,is_short_rent,is_vpo,is_comparable,is_duplicated,cat_area,cat_rooms,category_id,n_rooms,n_baths,area,has_terrace,construction_year,floor,is_accurate_address,admin0,admin1,admin2,admin3,admin4,admin5,admin6,id_admin0,id_admin1,id_admin2,id_admin3,id_admin4,id_admin5,id_admin6,postal_code,geohash7,first_price,first_pm2,last_price_pm2_with_correction,last_price_with_correction,contact_url,retail_listing,vendor_asset_id,vendor_type,url,energy_cert_name,cadastral_match,closing_match,images_list,asking_closing_corr,estimated_mortgage,hist_prices,risk_area,sfn,spc,unit,unit_with_correction,valuation_rent,valuation_sale,gross_yield_asking_price,gross_yield_estimated_price,price_gap,md_cycle_sale,md_liquidity_rent,md_liquidity_sale,md_volatility_sale,time_on_market_sale,time_on_market_rent,output_absorption_sale,output_absorption_rent,output_priceunit_max_rent,output_priceunit_max_sale,output_priceunit_min_rent,output_priceunit_min_sale
0,54-33004541,"Terreno en venta en calle mayor, 68",1,2,Old,1,Residential,1,1,Venta,59000.0,7.38,"Calle mayor, 68","{'coordinates': [-5.38464, 42.7108], 'type': 'Point'}",42.7108,-5.38464,1925,,42,Developable land,Developable land,42,8,Terreno,0,Desconocido,0,Desconocido,2023-09-27,2024-06-06,2023-09-27,2024-06-07,36,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,,1,0,7,1,7,,,8000.0,0.0,,,1,Spain,Castilla y León,León,Santa Colomba de Curueño,Distrito Único,Distrito no desagregado,Sección 001,1,8,44,3816,13229,25597,49204,24150,ezs4vrr,59000.0,7.38,7.38,59000.0,,Idealista,33004541,1,https://www.idealista.com/inmueble/33004541/,,"[{'activity': None, 'address': 'CALLE MAYOR-BN 68A, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 0.0, 'area_uso': 1418.0, 'cadastral_bi': '4916150UN0341N0001BR', 'door': 'LO', 'flg_pool': None, 'flg_year': None, 'floor': 0, 'lat': 42.71096997190937, 'lon': -5.384952235858751, 'score': 1.0, 'score_10': 5.0, 'staircase': '', 'year_built': 0}]",,"[{'label': 'unknown', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/sources/54/33004541/54-33004541_140635268_unknown_1638566921.jpg'}, {'label': 'unknown', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/sources/54/33004541/54-33004541_179659610_unknown_1638566921.jpg'}, {'label': 'entrada', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/33004541/54-33004541_179659551.jpg'}]",0.0,211.52,"[{'date': '2023-09-27', 'price': 59000, 'price_m2': 7.375}]",0,0.0,-0.2545,1,1.0,,,,,,,,,,,,,,,,,
1,66-1177817166,Casa o chalet en venta en Santa Colomba de Curueño,0,3,Unpublished w/o confirmed date,1,Residential,0,1,Venta,80000.0,310.08,Santa Colomba de Curueño,"{'coordinates': [-5.4077377, 42.738155], 'type': 'Point'}",42.738155,-5.4077377,1723,,3,Detached House,Single-family housing,1,1,Residencial,2,Segunda mano,0,Desconocido,2023-05-13,2023-09-12,2023-05-13,2023-09-12,18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,False,0.0,1,0,6,3,6,3.0,1.0,258.0,0.0,,0.0,0,Spain,Castilla y León,León,Santa Colomba de Curueño,Distrito Único,Distrito no desagregado,Sección 001,1,8,44,3816,13229,25597,49204,24151,ezs5hun,80000.0,310.08,278.14,71760.0,https://www.fotocasa.es/es/inmobiliaria-particular/comprar/inmuebles/espana/todas-las-zonas/l?clientId=9202750520561,Fotocasa,9202750520561,1,https://www.fotocasa.es/es/comprar/vivienda/santa-colomba-de-curueno/santa-colomba-de-curueno/177817166/d,G,"[{'activity': 'Vivienda', 'address': 'CALLE VALLE LA COTA-GA 0, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 265.0, 'area_uso': 265.0, 'cadastral_bi': '2849402UN0324N0001ZQ', 'door': '01', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.74041986414926, 'lon': -5.410718031761752, 'score': 1.0, 'score_10': 0.0, 'staircase': '', 'year_built': 2003}, {'activity': 'Vivienda', 'address': 'CALLE VALLE LA COTA-GA 0, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 265.0, 'area_uso': 265.0, 'cadastral_bi': '2849402UN0324N0002XW', 'door': '02', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.74041986414926, 'lon': -5.410718031761752, 'score': 1.0, 'score_10': 0.0, 'staircase': '', 'year_built': 2003}, {'activity': 'Vivienda', 'address': 'CALLE CARRETERA-GA 9, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 250.0, 'area_uso': 250.0, 'cadastral_bi': '3047147UN0324N0001TQ', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.738144667479276, 'lon': -5.408589150673608, 'score': 2.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1949}, {'activity': 'Vivienda', 'address': 'CALLE CARRETERA-GA 32A, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 245.0, 'area_uso': 245.0, 'cadastral_bi': '3046732TN0334N0001IG', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.73613480453405, 'lon': -5.407697758319891, 'score': 3.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1890}, {'activity': 'Vivienda', 'address': 'CALLE IGLESIA-GA 7, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 240.0, 'area_uso': 240.0, 'cadastral_bi': '3046721TN0334N0001TG', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.737192329342406, 'lon': -5.406267780815493, 'score': 4.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1976}, {'activity': 'Almacén', 'address': 'CALLE IGLESIA-GA 12A, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 227.0, 'area_uso': 227.0, 'cadastral_bi': '3046712TN0334N0001BG', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.736753578360236, 'lon': -5.405948099832805, 'score': 5.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1955}, {'activity': 'Almacén', 'address': 'CALLE CARRETERA-GA 26, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 235.0, 'area_uso': 190.0, 'cadastral_bi': '3047134UN0324N0001UQ', 'door': '', 'flg_pool': False, 'flg_year': False, 'floor': 0, 'lat': 42.739236199228074, 'lon': -5.408783514587406, 'score': 6.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1975}, {'activity': 'Vivienda', 'address': 'CALLE CARRETERA-GA 28, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 304.0, 'area_uso': 304.0, 'cadastral_bi': '3047135UN0324N0001HQ', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.73951635139623, 'lon': -5.408954154608221, 'score': 7.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1985}, {'activity': 'Vivienda', 'address': 'CALLE CARRETERA-GA 12, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 306.0, 'area_uso': 306.0, 'cadastral_bi': '3047120TN0324N0001MA', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.738029663705426, 'lon': -5.408101797040554, 'score': 8.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1981}, {'activity': 'Vivienda', 'address': 'CALLE CARRETERA-GA 3A, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 315.0, 'area_uso': 315.0, 'cadastral_bi': '3046703TN0334N0001SG', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.736093289109576, 'lon': -5.407316855082217, 'score': 9.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1925}, {'activity': 'Vivienda', 'address': 'CALLE IGLESIA-GA 3, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 196.0, 'area_uso': 196.0, 'cadastral_bi': '3046723TN0334N0001MG', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.73700573867091, 'lon': -5.40690213817671, 'score': 10.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1910}, {'activity': 'Vivienda', 'address': 'CALLE CARRETERA-GA 3, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 195.0, 'area_uso': 195.0, 'cadastral_bi': '3046734TN0334N0001EG', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.735751401318254, 'lon': -5.407503959111637, 'score': 11.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1995}, {'activity': 'Vivienda', 'address': 'CALLE CARRETERA-GA 16, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 322.0, 'area_uso': 322.0, 'cadastral_bi': '3047119TN0324N0001KA', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.73824137117505, 'lon': -5.408251456091833, 'score': 12.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1981}, {'activity': 'Vivienda', 'address': 'CALLE CARRETERA-GA 8, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 190.0, 'area_uso': 190.0, 'cadastral_bi': '3047122TN0334N0001KG', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.737720429984115, 'lon': -5.407930894493065, 'score': 13.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1979}, {'activity': 'Vivienda', 'address': 'CALLE VALLE LA COTA-GA 2, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 331.0, 'area_uso': 331.0, 'cadastral_bi': '2849403UN0324N0001UQ', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.74027817760858, 'lon': -5.410082780012961, 'score': 14.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1984}, {'activity': 'Almacén', 'address': 'CALLE CARRETERA-GA 1A, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 334.0, 'area_uso': 334.0, 'cadastral_bi': '3046701TN0334N0001JG', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.73585991633956, 'lon': -5.407238194094968, 'score': 15.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1950}, {'activity': 'Vivienda', 'address': 'CALLE VALLE LA COTA-GA 5, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 337.0, 'area_uso': 337.0, 'cadastral_bi': '2749901UN0324N0001JQ', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.74008410188797, 'lon': -5.411062958540988, 'score': 16.0, 'score_10': 0.0, 'staircase': '', 'year_built': 2008}, {'activity': 'Vivienda', 'address': 'CALLE IGLESIA-GA 3D, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 166.0, 'area_uso': 166.0, 'cadastral_bi': '3046750TN0334N0001QG', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.736968883863895, 'lon': -5.406586398638889, 'score': 17.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1910}]",,"[{'label': 'catastro', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/es/catastro/2849402UN0324N.jpeg'}]",-0.103,286.81,"[{'date': '2023-05-13', 'price': 80000, 'price_m2': 310.07751938}]",0,-0.2843,-0.2545,1,0.897,440.0,77500.0,6.61,6.82,-3.12,Rising,,D,CC,27.0,,,,,,,
2,54-100952307, Casa de pueblo en venta en calle la iglesia,0,4,Unpublished w/ confirmed date,1,Residential,0,1,Venta,75000.0,88.03,Calle la iglesia,"{'coordinates': [-5.4028937, 42.7216805], 'type': 'Point'}",42.7216805,-5.4028937,296,,8,Rustic villa,Single-family housing,1,1,Residencial,2,Segunda mano,1,Buen estado,2023-03-28,2024-01-15,2023-03-28,2024-04-25,42,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,False,0.0,1,0,6,5,6,5.0,2.0,852.0,0.0,,0.0,0,Spain,Castilla y León,León,Santa Colomba de Curueño,Distrito Único,Distrito no desagregado,Sección 001,1,8,44,3816,13229,25597,49204,24151,ezs5j11,89000.0,88.03,78.96,67275.0,https://www.idealista.com/pro/adaix-leon/,Idealista,65D84,2,https://www.idealista.com/inmueble/100952307/,En trámite,"[{'activity': 'Vivienda', 'address': 'CALLE IGLESIA-BA 30A, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 202.0, 'area_uso': 202.0, 'cadastral_bi': '3227730TN0332N0001QR', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.721186886190715, 'lon': -5.404583396382171, 'score': 1.0, 'score_10': 0.0, 'staircase': '', 'year_built': 2007}, {'activity': 'Vivienda', 'address': 'CALLE IGLESIA-BA 45, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 134.0, 'area_uso': 134.0, 'cadastral_bi': '3126639TN0332N0001SR', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.72021977921663, 'lon': -5.405066895169406, 'score': 2.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1890}, {'activity': 'Vivienda', 'address': 'CALLE IGLESIA-BA 65, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 157.0, 'area_uso': 157.0, 'cadastral_bi': '3229112TN0332N0002KT', 'door': 'B', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.721072558357996, 'lon': -5.404937544146358, 'score': 3.0, 'score_10': 0.0, 'staircase': '', 'year_built': 2001}, {'activity': 'Vivienda', 'address': 'CALLE IGLESIA-BA 65, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 204.0, 'area_uso': 204.0, 'cadastral_bi': '3229112TN0332N0001JR', 'door': 'A', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.721072558357996, 'lon': -5.404937544146358, 'score': 4.0, 'score_10': 0.0, 'staircase': '', 'year_built': 2001}, {'activity': 'Vivienda', 'address': 'CALLE IGLESIA-BA 67, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 172.0, 'area_uso': 172.0, 'cadastral_bi': '3229110TN0332N0003QY', 'door': 'C', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.72184780929382, 'lon': -5.405172312840382, 'score': 5.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1890}, {'activity': 'Vivienda', 'address': 'CALLE IGLESIA-BA 67, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 193.0, 'area_uso': 193.0, 'cadastral_bi': '3229110TN0332N0004WU', 'door': 'D', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.72184780929382, 'lon': -5.405172312840382, 'score': 6.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1890}, {'activity': 'Vivienda', 'address': 'CALLE IGLESIA-BA 67, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 157.0, 'area_uso': 157.0, 'cadastral_bi': '3229110TN0332N0002MT', 'door': 'B', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.72184780929382, 'lon': -5.405172312840382, 'score': 7.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1890}, {'activity': 'Vivienda', 'address': 'CALLE IGLESIA-BA 67, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 125.0, 'area_uso': 125.0, 'cadastral_bi': '3229110TN0332N1001BW', 'door': 'A', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.72184780929382, 'lon': -5.405172312840382, 'score': 8.0, 'score_10': 0.0, 'staircase': '', 'year_built': 1890}]",,"[{'label': 'salon', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998846_1680038711.jpg'}, {'label': 'foto', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998849_1680038481.jpg'}, {'label': 'foto', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998822_1680038555.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998847_1680038945.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998829_1680038957.jpg'}, {'label': 'foto', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998841_1680038494.jpg'}, {'label': 'pasillo', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998865_1680038841.jpg'}, {'label': 'foto', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998843_1680038522.jpg'}, {'label': 'cocina', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998844_1680038764.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998853_1680038979.jpg'}, {'label': 'foto', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998828_1680038582.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998868_1680038963.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998873_1680038961.jpg'}, {'label': 'foto', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998877_1680038496.jpg'}, {'label': 'foto', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998876_1680038555.jpg'}, {'label': 'foto', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998867_1680038503.jpg'}, {'label': 'foto', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998864_1680038488.jpg'}, {'label': 'detalles', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998830_1680038906.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998845_1680038998.jpg'}, {'label': 'cocina', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998840_1680038730.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998869_1680039017.jpg'}, {'label': 'pasillo', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998842_1680038837.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998875_1680038997.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998832_1680038975.jpg'}, {'label': 'terraza', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998831_1680038888.jpg'}, {'label': 'cocina', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998838_1680038766.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998741_1680039013.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998874_1680038964.jpg'}, {'label': 'vistas', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998839_1680038800.jpg'}, {'label': 'foto', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998740_1680038565.jpg'}, {'label': 'bano', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998850_1680038588.jpg'}, {'label': 'bano', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998863_1680038634.jpg'}, {'label': 'bano', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/100952307/54-100952307_1104998848_1680038620.jpg'}]",-0.103,268.88,"[{'date': '2023-03-28', 'price': 89000, 'price_m2': 88.028169014}, {'date': '2023-09-27', 'price': 75000, 'price_m2': 88.03}]",0,-0.2843,-0.2545,1,0.897,540.0,119190.0,8.68,5.46,58.92,Rising,,D,CC,27.0,,,,,198.0,,198.0
3,66-1179215755,"Casa o chalet en venta en Calle Santa Justa, 83a, Santa Colomba de Curueño",0,3,Unpublished w/o confirmed date,1,Residential,0,1,Venta,79000.0,658.33,"Calle Santa Justa, 83a, Santa Colomba de Curueño","{'coordinates': [-5.40193, 42.71912], 'type': 'Point'}",42.71912,-5.40193,516,,3,Detached House,Single-family housing,1,1,Residencial,2,Segunda mano,1,Buen estado,2023-06-03,2024-04-15,2023-09-22,2024-06-07,46,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1,0,0,0,False,0.0,1,0,3,5,3,5.0,1.0,120.0,0.0,,0.0,1,Spain,Castilla y León,León,Santa Colomba de Curueño,Distrito Único,Distrito no desagregado,Sección 001,1,8,44,3816,13229,25597,49204,24151,ezs5j0f,79000.0,658.33,590.52,70863.0,https://www.fotocasa.es/es/inmobiliaria-susana/comprar/inmuebles/espana/todas-las-zonas/l?clientId=9202770580981,Fotocasa,9202770580981,1,https://www.fotocasa.es/es/comprar/vivienda/santa-colomba-de-curueno/jardin-trastero-patio-amueblado/179215755/d/,G,"[{'activity': 'Vivienda', 'address': 'CALLE SANTA JUSTA-BA 83A, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 245.0, 'area_uso': 245.0, 'cadastral_bi': '3325406TN0332N0001BR', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.719123345020044, 'lon': -5.401931753411899, 'score': 1.0, 'score_10': 5.0, 'staircase': '', 'year_built': 2008}]",,"[{'label': '', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/fotocasa/1179215755/66-1179215755_3350989161.jpg'}, {'label': '', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/fotocasa/1179215755/66-1179215755_3350989159.jpg'}, {'label': '', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/fotocasa/1179215755/66-1179215755_3350989154.jpg'}, {'label': '', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/fotocasa/1179215755/66-1179215755_3350989158.jpg'}, {'label': '', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/fotocasa/1179215755/66-1179215755_3350989160.jpg'}, {'label': '', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/fotocasa/1179215755/66-1179215755_3350989156.jpg'}, {'label': '', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/fotocasa/1179215755/66-1179215755_3350989155.jpg'}]",-0.103,283.22,"[{'date': '2023-09-22', 'price': 79000, 'price_m2': 658.333333333}]",0,-0.2843,-0.2545,1,0.897,390.0,43340.0,5.87,10.7,-45.15,Rising,,D,CC,27.0,,,,,,,
4,54-104518461," Casa o chalet independiente en venta en calle Santa Justa, 83",0,4,Unpublished w/ confirmed date,1,Residential,0,1,Venta,79000.0,658.33,"Calle Santa Justa, 83","{'coordinates': [-5.40193, 42.7191199], 'type': 'Point'}",42.7191199,-5.40193,516,,3,Detached House,Single-family housing,1,1,Residencial,2,Segunda mano,1,Buen estado,2024-04-07,2024-05-30,2024-04-12,2024-06-07,8,,,0,1.0,,,,,,1.0,,1,0,0,0,False,0.0,1,0,3,5,3,5.0,1.0,120.0,,,0.0,1,Spain,Castilla y León,León,Santa Colomba de Curueño,Distrito Único,Distrito no desagregado,Sección 001,1,8,44,3816,13229,25597,49204,24151,ezs5j0f,79000.0,658.33,590.52,70863.0,,Idealista,104518461,1,https://www.idealista.com/inmueble/104518461/,En trámite,"[{'activity': 'Vivienda', 'address': 'CALLE SANTA JUSTA-BA 83A, SANTA COLOMBA DE CURUEÑO (LEÓN)', 'area_total_con_elementos_comunes': 245.0, 'area_uso': 245.0, 'cadastral_bi': '3325406TN0332N0001BR', 'door': '', 'flg_pool': True, 'flg_year': False, 'floor': 0, 'lat': 42.719123345020044, 'lon': -5.401931753411899, 'score': 1.0, 'score_10': 5.0, 'staircase': '', 'year_built': 2008}]",,"[{'label': 'salon', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/104518461/54-104518461_1223162670.jpg'}, {'label': 'estancia', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/104518461/54-104518461_1223162703.jpg'}, {'label': 'foto', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/104518461/54-104518461_1223162522.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/104518461/54-104518461_1223162704.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/104518461/54-104518461_1223162671.jpg'}, {'label': 'pasillo', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/104518461/54-104518461_1223162705.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/104518461/54-104518461_1223162669.jpg'}, {'label': 'dormitorio', 'url': 'https://storage.googleapis.com/uda-images/datalake-images/portals/spain/idealista/104518461/54-104518461_1223162650.jpg'}]",-0.103,283.22,"[{'date': '2024-04-12', 'price': 79000, 'price_m2': 658.33}]",0,-0.2843,-0.2545,1,0.897,410.0,68620.0,6.26,7.2,-13.14,Rising,,D,CC,27.0,,,,,,,
